problem_id,choice_label,value,misconception,cognitive_tag,explanation
amc8_2017_p20,D,\dfrac{7}{25},order_confusion,case_enumeration,Choice D is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p20,E,\dfrac{9}{25},structure_misread,sample_space_modeling,Choice E is a plausible distractor for case enumeration; compare it with the original AMC8 answer key.
amc8_2017_p21,B,1 and -1,operation_error,fluency_precision,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p21,C,2 and -2,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p21,D,"0,2, and -2",near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p21,E,"0,1, and -1",fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p24,A,78,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p24,B,80,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p24,C,144,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p24,E,152,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p25,A,3 \sqrt{3}-\pi,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p25,C,2 \sqrt{3},diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p25,D,4 \sqrt{3}-\dfrac{2 \pi}{3},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p25,E,4+\dfrac{4 \pi}{3},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p11,A,148,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p11,B,324,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p11,D,1296,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p11,E,1369,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p17,A,9,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p17,B,27,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p17,D,63,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p17,E,81,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2017_p22,A,\dfrac{7}{6},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p22,B,\dfrac{13}{5},diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p22,C,\dfrac{59}{18},unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p22,E,\dfrac{60}{13},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2017_p23,A,10,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p23,B,15,divisibility_error,factor_structure,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p23,D,50,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2017_p23,E,82,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2018_p01,B,15,mean_median_confusion,mean_vs_median,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p01,C,16,graph_misread,data_interpretation,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p01,D,18,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p01,E,20,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p02,A,\dfrac{7}{6},operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p02,B,\dfrac{4}{3},structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p02,C,\dfrac{7}{2},near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p02,E,8,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p03,A,Arn,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p03,B,Bob,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p03,C,Cyd,unit_error,diagram_reasoning,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p03,E,Eve,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p04,A,12,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p04,B,12.5,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p04,D,13.5,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p04,E,14,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p05,A,-1010,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p05,B,-1009,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p05,C,1008,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p05,D,1009,fluency_slip,operation_selection,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p06,A,50,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p06,B,70,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p06,D,90,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p06,E,100,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_2018_p07,A,1,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2018_p07,C,5,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2018_p07,D,6,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2018_p07,E,7,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_2018_p08,A,3.50,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p08,B,3.57,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p08,D,4.50,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p08,E,5.00,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_2018_p09,A,48,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p09,C,91,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p09,D,96,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_2018_p09,E,120,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
