id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
ise_devmath_radsimp_014,Simplify sqrt(75).,5sqrt(3),multiple_choice,A:15|B:sqrt(3)|C:5sqrt(3)|D:sqrt(15)|E:75,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"75 = 25 x 3, so sqrt(75) = 5sqrt(3).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5033,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_015,Simplify sqrt(180).,6sqrt(5),multiple_choice,A:sqrt(5)|B:6sqrt(5)|C:sqrt(30)|D:180|E:30,4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"180 = 36 x 5, so sqrt(180) = 6sqrt(5).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5034,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_radsimp_016,Simplify sqrt(28).,2sqrt(7),multiple_choice,A:2sqrt(7)|B:sqrt(14)|C:28|D:14|E:sqrt(7),4,arith_roots;arith_exponents,expression_simplification,factor_structure;exponent_meaning,operation_error;structure_misread,"28 = 4 x 7, so sqrt(28) = 2sqrt(7).",Pre-Algebra,Expressions and Equations,ise-devmath-18-radicals-complex,Radicals and Complex Numbers,5035,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 18.3 Simplifying Radical Expressions,Honors,Algebra Readiness,expression_simplification,factor_structure;exponent_meaning,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_001,The equation x^2 - 5x + 6 = 0 has solutions?,"2,3",multiple_choice,"A:2,3|B:-2,-3|C:5,6|D:2|E:3",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-2)(x-3)=0, so x=2 or x=3.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5140,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_002,The equation x^2 - 7x + 12 = 0 has solutions?,"3,4",multiple_choice,"A:-3,-4|B:7,12|C:3|D:4|E:3,4",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-3)(x-4)=0, so x=3 or x=4.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5141,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_003,The equation x^2 - 9x + 20 = 0 has solutions?,"4,5",multiple_choice,"A:9,20|B:4|C:5|D:4,5|E:-4,-5",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-4)(x-5)=0, so x=4 or x=5.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5142,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_004,The equation x^2 - 11x + 30 = 0 has solutions?,"5,6",multiple_choice,"A:5|B:6|C:5,6|D:-5,-6|E:11,30",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-5)(x-6)=0, so x=5 or x=6.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5143,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_005,The equation x^2 - 13x + 42 = 0 has solutions?,"6,7",multiple_choice,"A:7|B:6,7|C:-6,-7|D:13,42|E:6",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-6)(x-7)=0, so x=6 or x=7.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5144,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_006,The equation x^2 - 10x + 16 = 0 has solutions?,"2,8",multiple_choice,"A:2,8|B:-2,-8|C:10,16|D:2|E:8",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-2)(x-8)=0, so x=2 or x=8.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5145,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_007,The equation x^2 - 6x + 9 = 0 has solutions?,"3,3",multiple_choice,"A:-3,-3|B:6,9|C:3|D:NaN|E:3,3",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-3)(x-3)=0, so x=3 or x=3.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5146,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_008,The equation x^2 - 8x + 16 = 0 has solutions?,"4,4",multiple_choice,"A:8,16|B:4|C:NaN|D:4,4|E:-4,-4",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-4)(x-4)=0, so x=4 or x=4.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5147,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_009,The equation x^2 - 10x + 25 = 0 has solutions?,"5,5",multiple_choice,"A:5|B:NaN|C:5,5|D:-5,-5|E:10,25",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-5)(x-5)=0, so x=5 or x=5.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5148,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_010,The equation x^2 - 12x + 36 = 0 has solutions?,"6,6",multiple_choice,"A:NaN|B:6,6|C:-6,-6|D:12,36|E:6",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-6)(x-6)=0, so x=6 or x=6.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5149,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_011,The equation x^2 - 9x + 14 = 0 has solutions?,"2,7",multiple_choice,"A:2,7|B:-2,-7|C:9,14|D:2|E:7",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-2)(x-7)=0, so x=2 or x=7.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5150,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_012,The equation x^2 - 11x + 24 = 0 has solutions?,"3,8",multiple_choice,"A:-3,-8|B:11,24|C:3|D:8|E:3,8",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-3)(x-8)=0, so x=3 or x=8.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5151,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_013,The equation x^2 - 7x + 12 = 0 has solutions?,"4,3",multiple_choice,"A:7,12|B:4|C:3|D:4,3|E:-4,-3",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-4)(x-3)=0, so x=4 or x=3.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5152,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_014,The equation x^2 - 9x + 20 = 0 has solutions?,"5,4",multiple_choice,"A:5|B:4|C:5,4|D:-5,-4|E:9,20",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-5)(x-4)=0, so x=5 or x=4.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5153,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_015,The equation x^2 - 11x + 30 = 0 has solutions?,"6,5",multiple_choice,"A:5|B:6,5|C:-6,-5|D:11,30|E:6",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-6)(x-5)=0, so x=6 or x=5.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5154,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qformula_016,The equation x^2 - 8x + 12 = 0 has solutions?,"2,6",multiple_choice,"A:2,6|B:-2,-6|C:8,12|D:2|E:6",4,alg_quadratics;alg_factoring,equation_solving,factor_structure;structure_recognition,operation_error;structure_misread,"The quadratic factors as (x-2)(x-6)=0, so x=2 or x=6.",Algebra 1,Expressions and Equations,ise-devmath-19-quadratics,Quadratic Equations and Functions,5155,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.2 Quadratic Formula,Honors,Algebra Readiness,equation_solving,factor_structure;structure_recognition,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qvertex_001,What is the vertex of y = (x-1)^2 + 2?,"(1,2)",multiple_choice,"A:(1,2)|B:(-1,2)|C:(1,-2)|D:(2,1)|E:(0,2)",4,alg_quadratics;alg_functions,function_evaluation,structure_recognition;coordinate_precision,operation_error;structure_misread,"Vertex form y=(x-h)^2+k has vertex (h,k), so the vertex is (1,2).",Algebra 1,Functions and Graphs,ise-devmath-19-quadratics,Quadratic Equations and Functions,5200,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.5 Vertex of a Parabola: Applications and Modeling,Honors,Algebra Readiness,function_evaluation,structure_recognition;coordinate_precision,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qvertex_002,What is the vertex of y = (x-2)^2 + 3?,"(2,3)",multiple_choice,"A:(-2,3)|B:(2,-3)|C:(3,2)|D:(0,3)|E:(2,3)",4,alg_quadratics;alg_functions,function_evaluation,structure_recognition;coordinate_precision,operation_error;structure_misread,"Vertex form y=(x-h)^2+k has vertex (h,k), so the vertex is (2,3).",Algebra 1,Functions and Graphs,ise-devmath-19-quadratics,Quadratic Equations and Functions,5201,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.5 Vertex of a Parabola: Applications and Modeling,Honors,Algebra Readiness,function_evaluation,structure_recognition;coordinate_precision,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_qvertex_003,What is the vertex of y = (x-3)^2 + 4?,"(3,4)",multiple_choice,"A:(3,-4)|B:(4,3)|C:(0,4)|D:(3,4)|E:(-3,4)",4,alg_quadratics;alg_functions,function_evaluation,structure_recognition;coordinate_precision,operation_error;structure_misread,"Vertex form y=(x-h)^2+k has vertex (h,k), so the vertex is (3,4).",Algebra 1,Functions and Graphs,ise-devmath-19-quadratics,Quadratic Equations and Functions,5202,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 19.5 Vertex of a Parabola: Applications and Modeling,Honors,Algebra Readiness,function_evaluation,structure_recognition;coordinate_precision,105,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
