id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,解方程：4x+2=22，x 的值是多少？,5,multiple_choice,A:5|B:20|C:6|D:-5|E:10,3,alg_linear_equations;prealg_expressions,one_variable_equation;inverse_operations,linear_equation_structure;equation_balance,inverse_operation_order_error;constant_term_error,先移项得 4x=20，再两边除以 4，得到 x=5。,CN Junior High Math,方程与代数,cn-junior-01-linear-equations,初中一元一次方程,24000,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-01-linear-equations; expansion=v1,Standard,Algebra Readiness,cn_linear_equation_solving,inverse_operations;symbolic_fluency,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_005,半径为 4 的圆，面积是多少？,16π,multiple_choice,A:16|B:16π|C:8π|D:4π|E:32π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 16π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25124,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_006,半径为 5 的圆，面积是多少？,25π,multiple_choice,A:25π|B:10π|C:5π|D:50π|E:25,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 25π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25125,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_007,半径为 6 的圆，面积是多少？,36π,multiple_choice,A:12π|B:6π|C:72π|D:36|E:36π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 36π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25126,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_008,半径为 7 的圆，面积是多少？,49π,multiple_choice,A:7π|B:98π|C:49|D:49π|E:14π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 49π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25127,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_009,半径为 8 的圆，面积是多少？,64π,multiple_choice,A:128π|B:64|C:64π|D:16π|E:8π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 64π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25128,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_010,半径为 9 的圆，面积是多少？,81π,multiple_choice,A:81|B:81π|C:18π|D:9π|E:162π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 81π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25129,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_011,半径为 10 的圆，面积是多少？,100π,multiple_choice,A:100π|B:20π|C:10π|D:200π|E:100,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 100π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25130,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_012,半径为 11 的圆，面积是多少？,121π,multiple_choice,A:22π|B:11π|C:242π|D:121|E:121π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 121π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25131,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_013,半径为 12 的圆，面积是多少？,144π,multiple_choice,A:12π|B:288π|C:144|D:144π|E:24π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 144π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25132,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-circle-area_014,半径为 3 的圆，面积是多少？,9π,multiple_choice,A:18π|B:9|C:9π|D:6π|E:3π,3,geo_circles;geo_area,circle_area;formula_application,area_formula;circle_measurement,circumference_area_confusion;missing_square_error,圆面积公式为 S=πr^2，所以面积为 9π。,CN Junior High Math,圆,cn-junior-g9-circle-area,九年级：圆的面积,25133,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-circle-area; expansion=v1,Standard,Bridge,cn_circle_area,formula_selection;fluency_precision,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_001,袋中有 2 个红球和 8 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,1/5,multiple_choice,A:1/5|B:4/5|C:2/8|D:1|E:3/10,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 2/10=1/5。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25140,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_002,袋中有 3 个红球和 10 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,3/13,multiple_choice,A:10/13|B:3/10|C:1|D:4/13|E:3/13,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 3/13=3/13。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25141,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_003,袋中有 4 个红球和 3 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,4/7,multiple_choice,A:4/3|B:1|C:5/7|D:4/7|E:3/7,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 4/7=4/7。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25142,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_004,袋中有 5 个红球和 5 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,1/2,multiple_choice,A:3/5|B:6/2|C:1/2|D:5/5|E:1,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 5/10=1/2。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25143,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_005,袋中有 6 个红球和 7 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,6/13,multiple_choice,A:11/13|B:6/13|C:7/13|D:6/7|E:1,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 6/13=6/13。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25144,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_006,袋中有 7 个红球和 9 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,7/16,multiple_choice,A:7/16|B:9/16|C:7/9|D:1|E:1/2,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 7/16=7/16。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25145,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_007,袋中有 8 个红球和 11 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,8/19,multiple_choice,A:11/19|B:8/11|C:1|D:9/19|E:8/19,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 8/19=8/19。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25146,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_008,袋中有 2 个红球和 4 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,1/3,multiple_choice,A:2/4|B:1|C:1/2|D:1/3|E:2/3,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 2/6=1/3。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25147,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-g9-probability-basic_009,袋中有 3 个红球和 6 个蓝球，随机摸出 1 个球，摸到红球的概率是多少？,1/3,multiple_choice,A:1|B:4/9|C:1/3|D:2/3|E:3/6,3,counting_probability;arith_fractions,simple_probability;fraction_simplification,favorable_over_total;single_draw_probability,part_over_other_part_error;denominator_error,概率=有利结果数÷总结果数，所以为 3/9=1/3。,CN Junior High Math,概率统计,cn-junior-g9-probability-basic,九年级：简单概率,25148,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: jianzisheng_cn_junior_grade9_pilot_v0; chapter=cn-junior-g9-probability-basic; expansion=v1,Standard,AMC8 Transfer,cn_simple_probability,operation_selection;fraction_reasoning,110,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
